date;time(local time);altitude (m);longitude;latitude
2017-11-01;10:09:50.-1;208.19999695;77.07484436;28.48647881
2017-11-01;10:09:51.-1;208.19999695;77.07484436;28.48647499
2017-11-01;10:09:52.-1;208.19999695;77.07484436;28.48647499
2017-11-01;10:09:53.-1;208.19999695;77.07484436;28.48647118
2017-11-01;10:09:54.-1;208.19999695;77.07484436;28.48647118
2017-11-01;10:09:55.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:09:56.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:09:57.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:09:58.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:09:59.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:10:00.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:10:01.-1;208.19999695;77.07484436;28.48646736
2017-11-01;10:10:02.-1;208.19999695;77.07485199;28.48646736
2017-11-01;10:10:03.-1;208.19999695;77.07485199;28.48646736
2017-11-01;10:10:04.-1;208.19999695;77.07485199;28.48646736
2017-11-01;10:10:05.-1;208.19999695;77.07485199;28.48646164
2017-11-01;10:10:06.-1;208.10000610;77.07486725;28.48646736
2017-11-01;10:10:07.-1;208.10000610;77.07488251;28.48646736
2017-11-01;10:10:08.-1;208.00000000;77.07490540;28.48647499
2017-11-01;10:10:09.-1;207.89999390;77.07491302;28.48647881
2017-11-01;10:10:10.-1;207.89999390;77.07492065;28.48648643
2017-11-01;10:10:11.-1;207.80000305;77.07492828;28.48648643
2017-11-01;10:10:12.-1;207.69999695;77.07493591;28.48649025
2017-11-01;10:10:13.-1;207.69999695;77.07493591;28.48649406
2017-11-01;10:10:14.-1;207.60000610;77.07494354;28.48649979
2017-11-01;10:10:15.-1;207.50000000;77.07495117;28.48650360
2017-11-01;10:10:16.-1;207.50000000;77.07495880;28.48651123
2017-11-01;10:10:17.-1;207.39999390;77.07495880;28.48651505
2017-11-01;10:10:18.-1;207.39999390;77.07496643;28.48651505
2017-11-01;10:10:19.-1;207.39999390;77.07498169;28.48651123
2017-11-01;10:10:20.-1;207.30000305;77.07498932;28.48650742
2017-11-01;10:10:21.-1;207.30000305;77.07499695;28.48650742
2017-11-01;10:10:22.-1;207.30000305;77.07499695;28.48651123
2017-11-01;10:10:23.-1;207.30000305;77.07500458;28.48651123
2017-11-01;10:10:24.-1;207.30000305;77.07499695;28.48651505
2017-11-01;10:10:25.-1;207.30000305;77.07499695;28.48651505
2017-11-01;10:10:26.-1;207.30000305;77.07499695;28.48651505
2017-11-01;10:10:27.-1;207.19999695;77.07499695;28.48651886
2017-11-01;10:10:28.-1;207.19999695;77.07499695;28.48651886
2017-11-01;10:10:29.-1;207.30000305;77.07499695;28.48651505
2017-11-01;10:10:30.-1;207.30000305;77.07500458;28.48651505
2017-11-01;10:10:31.-1;207.30000305;77.07500458;28.48651886
2017-11-01;10:10:32.-1;207.30000305;77.07500458;28.48651886
2017-11-01;10:10:33.-1;207.30000305;77.07500458;28.48651886
2017-11-01;10:10:34.-1;207.30000305;77.07500458;28.48651886
2017-11-01;10:10:35.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:36.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:37.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:38.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:39.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:40.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:41.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:42.-1;207.30000305;77.07500458;28.48652267
2017-11-01;10:10:43.-1;207.30000305;77.07499695;28.48652267
2017-11-01;10:10:44.-1;207.30000305;77.07499695;28.48652840
2017-11-01;10:10:45.-1;207.30000305;77.07499695;28.48652840
2017-11-01;10:10:46.-1;207.30000305;77.07498932;28.48652840
2017-11-01;10:10:47.-1;207.30000305;77.07498932;28.48653221
2017-11-01;10:10:48.-1;207.30000305;77.07498169;28.48653984
2017-11-01;10:10:49.-1;207.30000305;77.07498932;28.48654747
2017-11-01;10:10:50.-1;207.30000305;77.07498169;28.48655128
2017-11-01;10:10:51.-1;207.30000305;77.07497406;28.48655510
2017-11-01;10:10:52.-1;207.39999390;77.07496643;28.48656082
2017-11-01;10:10:53.-1;207.39999390;77.07496643;28.48656845
2017-11-01;10:10:54.-1;207.39999390;77.07495880;28.48657227
2017-11-01;10:10:55.-1;207.39999390;77.07495880;28.48657608
2017-11-01;10:10:56.-1;207.39999390;77.07495117;28.48657608
2017-11-01;10:10:57.-1;207.39999390;77.07494354;28.48657990
2017-11-01;10:10:58.-1;207.50000000;77.07493591;28.48658371
2017-11-01;10:10:59.-1;207.50000000;77.07492828;28.48658943
2017-11-01;10:11:00.-1;207.50000000;77.07492828;28.48658943
2017-11-01;10:11:01.-1;207.50000000;77.07492828;28.48658943
2017-11-01;10:11:02.-1;207.50000000;77.07492828;28.48658943
2017-11-01;10:11:03.-1;207.50000000;77.07492828;28.48659325
2017-11-01;10:11:04.-1;207.50000000;77.07492828;28.48659325
2017-11-01;10:11:05.-1;207.50000000;77.07492828;28.48658943
2017-11-01;10:11:06.-1;207.50000000;77.07492065;28.48658943
2017-11-01;10:11:07.-1;207.60000610;77.07492065;28.48658943
2017-11-01;10:11:08.-1;207.60000610;77.07492065;28.48658943
2017-11-01;10:11:09.-1;207.60000610;77.07492065;28.48658943
2017-11-01;10:11:10.-1;207.60000610;77.07491302;28.48658943
2017-11-01;10:11:11.-1;207.69999695;77.07491302;28.48658943
2017-11-01;10:11:12.-1;207.69999695;77.07490540;28.48658943
2017-11-01;10:11:13.-1;207.69999695;77.07490540;28.48658943
2017-11-01;10:11:14.-1;207.69999695;77.07490540;28.48658371
2017-11-01;10:11:15.-1;207.80000305;77.07489777;28.48657990
2017-11-01;10:11:16.-1;207.80000305;77.07488251;28.48657608
2017-11-01;10:11:17.-1;207.89999390;77.07486725;28.48657608
2017-11-01;10:11:18.-1;207.89999390;77.07485962;28.48657608
2017-11-01;10:11:19.-1;208.00000000;77.07485199;28.48657608
2017-11-01;10:11:20.-1;208.00000000;77.07484436;28.48657608
2017-11-01;10:11:21.-1;208.00000000;77.07483673;28.48657608
2017-11-01;10:11:22.-1;208.10000610;77.07482910;28.48657608
2017-11-01;10:11:23.-1;208.10000610;77.07482147;28.48657608
2017-11-01;10:11:24.-1;208.10000610;77.07482147;28.48657608
2017-11-01;10:11:25.-1;208.10000610;77.07482147;28.48657608
2017-11-01;10:11:26.-1;208.19999695;77.07482147;28.48657990
2017-11-01;10:11:27.-1;208.19999695;77.07482147;28.48657608
2017-11-01;10:11:28.-1;208.19999695;77.07481384;28.48657227
2017-11-01;10:11:29.-1;208.19999695;77.07481384;28.48656845
2017-11-01;10:11:30.-1;208.30000305;77.07482147;28.48656845
2017-11-01;10:11:31.-1;208.30000305;77.07481384;28.48656845
2017-11-01;10:11:32.-1;208.30000305;77.07481384;28.48656464
2017-11-01;10:11:33.-1;208.30000305;77.07481384;28.48656845
2017-11-01;10:11:34.-1;208.39999390;77.07481384;28.48656845
2017-11-01;10:11:35.-1;208.39999390;77.07482147;28.48657227
2017-11-01;10:11:36.-1;208.39999390;77.07482147;28.48657227
2017-11-01;10:11:37.-1;208.39999390;77.07482147;28.48657608
2017-11-01;10:11:38.-1;208.39999390;77.07482147;28.48657608
2017-11-01;10:11:39.-1;208.39999390;77.07482147;28.48657608
2017-11-01;10:11:40.-1;208.39999390;77.07482147;28.48657227
2017-11-01;10:11:41.-1;208.39999390;77.07482147;28.48657227
2017-11-01;10:11:42.-1;208.39999390;77.07482147;28.48656845
2017-11-01;10:11:43.-1;208.39999390;77.07482147;28.48656845
2017-11-01;10:11:44.-1;208.50000000;77.07482147;28.48656464
2017-11-01;10:11:45.-1;208.50000000;77.07482147;28.48656082
2017-11-01;10:11:46.-1;208.50000000;77.07482147;28.48656082
2017-11-01;10:11:47.-1;208.50000000;77.07481384;28.48655510
2017-11-01;10:11:48.-1;208.50000000;77.07481384;28.48655128
2017-11-01;10:11:49.-1;208.50000000;77.07480621;28.48654366
2017-11-01;10:11:50.-1;208.60000610;77.07480621;28.48653984
2017-11-01;10:11:51.-1;208.60000610;77.07479858;28.48653984
2017-11-01;10:11:52.-1;208.60000610;77.07479858;28.48653984
2017-11-01;10:11:53.-1;208.60000610;77.07479858;28.48653984
2017-11-01;10:11:54.-1;208.60000610;77.07479858;28.48653984
2017-11-01;10:11:55.-1;208.60000610;77.07479858;28.48653603
2017-11-01;10:11:56.-1;208.60000610;77.07479858;28.48653603
2017-11-01;10:11:57.-1;208.60000610;77.07479858;28.48653603
2017-11-01;10:11:58.-1;208.60000610;77.07479858;28.48653984
2017-11-01;10:11:59.-1;208.60000610;77.07479858;28.48653603
2017-11-01;10:12:00.-1;208.69999695;77.07479858;28.48653984
2017-11-01;10:12:01.-1;208.69999695;77.07479858;28.48653603
2017-11-01;10:12:02.-1;208.69999695;77.07479858;28.48653984
2017-11-01;10:12:03.-1;208.69999695;77.07479095;28.48653603
2017-11-01;10:12:04.-1;208.69999695;77.07479095;28.48653603
2017-11-01;10:12:05.-1;208.69999695;77.07478333;28.48653603
2017-11-01;10:12:06.-1;208.69999695;77.07478333;28.48653603
2017-11-01;10:12:07.-1;208.80000305;77.07477570;28.48653221
2017-11-01;10:12:08.-1;208.80000305;77.07476044;28.48653221
2017-11-01;10:12:09.-1;208.80000305;77.07476044;28.48653221
2017-11-01;10:12:10.-1;208.80000305;77.07475281;28.48652840
2017-11-01;10:12:11.-1;208.89999390;77.07474518;28.48652267
2017-11-01;10:12:12.-1;208.89999390;77.07474518;28.48652267
2017-11-01;10:12:13.-1;209.00000000;77.07474518;28.48652267
2017-11-01;10:12:14.-1;209.10000610;77.07474518;28.48651505
2017-11-01;10:12:15.-1;209.19999695;77.07475281;28.48651505
2017-11-01;10:12:16.-1;209.19999695;77.07474518;28.48651505
2017-11-01;10:12:17.-1;209.19999695;77.07473755;28.48651505
2017-11-01;10:12:18.-1;209.19999695;77.07472992;28.48651123
2017-11-01;10:12:19.-1;209.10000610;77.07471466;28.48650360
2017-11-01;10:12:20.-1;209.19999695;77.07471466;28.48650360
2017-11-01;10:12:21.-1;209.30000305;77.07471466;28.48650742
2017-11-01;10:12:22.-1;209.39999390;77.07471466;28.48650360
2017-11-01;10:12:23.-1;209.39999390;77.07472229;28.48650360
2017-11-01;10:12:24.-1;209.50000000;77.07472229;28.48650360
2017-11-01;10:12:25.-1;209.60000610;77.07472229;28.48650360
2017-11-01;10:12:26.-1;209.60000610;77.07472229;28.48650360
2017-11-01;10:12:27.-1;209.69999695;77.07472229;28.48649979
2017-11-01;10:12:28.-1;209.80000305;77.07472992;28.48650360
2017-11-01;10:12:29.-1;209.80000305;77.07472992;28.48649979
2017-11-01;10:12:30.-1;209.89999390;77.07473755;28.48649406
2017-11-01;10:12:31.-1;209.89999390;77.07474518;28.48649406
2017-11-01;10:12:32.-1;210.00000000;77.07474518;28.48649025
2017-11-01;10:12:33.-1;210.00000000;77.07474518;28.48648643
2017-11-01;10:12:34.-1;210.00000000;77.07475281;28.48648643
2017-11-01;10:12:35.-1;210.10000610;77.07476044;28.48648643
2017-11-01;10:12:36.-1;210.10000610;77.07477570;28.48648643
2017-11-01;10:12:37.-1;210.19999695;77.07477570;28.48649025
2017-11-01;10:12:38.-1;210.30000305;77.07478333;28.48649025
2017-11-01;10:12:39.-1;210.30000305;77.07479095;28.48649025
2017-11-01;10:12:40.-1;210.30000305;77.07479858;28.48649025
2017-11-01;10:12:41.-1;210.30000305;77.07479858;28.48649025
2017-11-01;10:12:42.-1;210.30000305;77.07479858;28.48648643
2017-11-01;10:12:43.-1;210.30000305;77.07479858;28.48648643
2017-11-01;10:12:44.-1;210.39999390;77.07479095;28.48648643
2017-11-01;10:12:45.-1;210.39999390;77.07479858;28.48648262
2017-11-01;10:12:46.-1;210.39999390;77.07479858;28.48647881
2017-11-01;10:12:47.-1;210.39999390;77.07480621;28.48647499
2017-11-01;10:12:48.-1;210.39999390;77.07480621;28.48647118
2017-11-01;10:12:49.-1;210.39999390;77.07481384;28.48646736
2017-11-01;10:12:50.-1;210.39999390;77.07482147;28.48646736
2017-11-01;10:12:51.-1;210.39999390;77.07482147;28.48646736
2017-11-01;10:12:52.-1;210.39999390;77.07482910;28.48646736
2017-11-01;10:12:53.-1;210.39999390;77.07483673;28.48646164
2017-11-01;10:12:54.-1;210.39999390;77.07483673;28.48646164
2017-11-01;10:12:55.-1;210.50000000;77.07483673;28.48645782
2017-11-01;10:12:56.-1;210.50000000;77.07483673;28.48645782
2017-11-01;10:12:57.-1;210.50000000;77.07484436;28.48645401
2017-11-01;10:12:58.-1;210.50000000;77.07485199;28.48645782
2017-11-01;10:12:59.-1;210.50000000;77.07485199;28.48645782
2017-11-01;10:13:00.-1;210.50000000;77.07485962;28.48645401
2017-11-01;10:13:01.-1;210.39999390;77.07486725;28.48645401
2017-11-01;10:13:02.-1;210.39999390;77.07487488;28.48645782
2017-11-01;10:13:03.-1;210.50000000;77.07487488;28.48645401
2017-11-01;10:13:04.-1;210.50000000;77.07487488;28.48645401
2017-11-01;10:13:05.-1;210.50000000;77.07488251;28.48645401
2017-11-01;10:13:06.-1;210.50000000;77.07489777;28.48645782
2017-11-01;10:13:07.-1;210.50000000;77.07490540;28.48645782
2017-11-01;10:13:08.-1;210.50000000;77.07490540;28.48645782
2017-11-01;10:13:09.-1;210.50000000;77.07490540;28.48645401
2017-11-01;10:13:10.-1;210.50000000;77.07490540;28.48645401
2017-11-01;10:13:11.-1;210.50000000;77.07490540;28.48645020
2017-11-01;10:13:12.-1;210.50000000;77.07490540;28.48645020
2017-11-01;10:13:13.-1;210.50000000;77.07490540;28.48645020
2017-11-01;10:13:14.-1;210.50000000;77.07490540;28.48644638
2017-11-01;10:13:15.-1;210.50000000;77.07490540;28.48644638
2017-11-01;10:13:16.-1;210.50000000;77.07490540;28.48644638
2017-11-01;10:13:17.-1;210.50000000;77.07491302;28.48644257
2017-11-01;10:13:18.-1;210.50000000;77.07491302;28.48644257
2017-11-01;10:13:19.-1;210.50000000;77.07491302;28.48643875
2017-11-01;10:13:20.-1;210.50000000;77.07491302;28.48643875
2017-11-01;10:13:21.-1;210.50000000;77.07491302;28.48643875
2017-11-01;10:13:22.-1;210.50000000;77.07491302;28.48643875
2017-11-01;10:13:23.-1;210.50000000;77.07491302;28.48643303
2017-11-01;10:13:24.-1;210.50000000;77.07491302;28.48643303
2017-11-01;10:13:25.-1;210.50000000;77.07491302;28.48643303
2017-11-01;10:13:26.-1;210.50000000;77.07491302;28.48643303
2017-11-01;10:13:27.-1;210.50000000;77.07491302;28.48642921
2017-11-01;10:13:28.-1;210.50000000;77.07491302;28.48642921
2017-11-01;10:13:29.-1;210.50000000;77.07491302;28.48642921
2017-11-01;10:13:30.-1;210.50000000;77.07491302;28.48642921
2017-11-01;10:13:31.-1;210.50000000;77.07491302;28.48642540
2017-11-01;10:13:32.-1;210.50000000;77.07491302;28.48642540
2017-11-01;10:13:33.-1;210.50000000;77.07491302;28.48642159
2017-11-01;10:13:34.-1;210.50000000;77.07491302;28.48642159
2017-11-01;10:13:35.-1;210.50000000;77.07491302;28.48642159
2017-11-01;10:13:36.-1;210.50000000;77.07490540;28.48642159
2017-11-01;10:13:37.-1;210.50000000;77.07490540;28.48641777
2017-11-01;10:13:38.-1;210.50000000;77.07489777;28.48641777
2017-11-01;10:13:39.-1;210.50000000;77.07489777;28.48641396
2017-11-01;10:13:40.-1;210.50000000;77.07489777;28.48641396
2017-11-01;10:13:41.-1;210.60000610;77.07489777;28.48640633
2017-11-01;10:13:42.-1;210.60000610;77.07488251;28.48640060
2017-11-01;10:13:43.-1;210.50000000;77.07487488;28.48640633
2017-11-01;10:13:44.-1;210.60000610;77.07485962;28.48641396
2017-11-01;10:13:45.-1;210.50000000;77.07485962;28.48641396
2017-11-01;10:13:46.-1;210.50000000;77.07485199;28.48641014
2017-11-01;10:13:47.-1;210.50000000;77.07485199;28.48641014
2017-11-01;10:13:48.-1;210.50000000;77.07485199;28.48640633
2017-11-01;10:13:49.-1;210.50000000;77.07484436;28.48640633
2017-11-01;10:13:50.-1;210.50000000;77.07484436;28.48640060
2017-11-01;10:13:51.-1;210.50000000;77.07484436;28.48640060
2017-11-01;10:13:52.-1;210.50000000;77.07484436;28.48640060
2017-11-01;10:13:53.-1;210.50000000;77.07483673;28.48640060
2017-11-01;10:13:54.-1;210.50000000;77.07483673;28.48640060
2017-11-01;10:13:55.-1;210.50000000;77.07483673;28.48639679
2017-11-01;10:13:56.-1;210.50000000;77.07483673;28.48639679
2017-11-01;10:13:57.-1;210.50000000;77.07483673;28.48640060
2017-11-01;10:13:58.-1;210.50000000;77.07483673;28.48640060
2017-11-01;10:13:59.-1;210.50000000;77.07483673;28.48640060
2017-11-01;10:14:00.-1;210.39999390;77.07483673;28.48640633
2017-11-01;10:14:01.-1;210.39999390;77.07484436;28.48641014
2017-11-01;10:14:02.-1;210.39999390;77.07484436;28.48641014
2017-11-01;10:14:03.-1;210.39999390;77.07483673;28.48641014
2017-11-01;10:14:04.-1;210.39999390;77.07483673;28.48640633
2017-11-01;10:14:05.-1;210.39999390;77.07483673;28.48640633
2017-11-01;10:14:06.-1;210.39999390;77.07483673;28.48640060
2017-11-01;10:14:07.-1;210.39999390;77.07483673;28.48640060
2017-11-01;10:14:08.-1;210.39999390;77.07483673;28.48640060
2017-11-01;10:14:09.-1;210.39999390;77.07483673;28.48640060
2017-11-01;10:14:10.-1;210.39999390;77.07484436;28.48640060
2017-11-01;10:14:11.-1;210.39999390;77.07484436;28.48640060
2017-11-01;10:14:12.-1;210.50000000;77.07484436;28.48640060
2017-11-01;10:14:13.-1;210.50000000;77.07484436;28.48640060
2017-11-01;10:14:14.-1;210.50000000;77.07484436;28.48640633
2017-11-01;10:14:15.-1;210.50000000;77.07484436;28.48640633
2017-11-01;10:14:16.-1;210.50000000;77.07484436;28.48640633
2017-11-01;10:14:17.-1;210.50000000;77.07484436;28.48640633
2017-11-01;10:14:18.-1;210.50000000;77.07484436;28.48640633
2017-11-01;10:14:19.-1;210.50000000;77.07485199;28.48641014
2017-11-01;10:14:20.-1;210.50000000;77.07485199;28.48641014
2017-11-01;10:14:21.-1;210.50000000;77.07485199;28.48641014
2017-11-01;10:14:22.-1;210.50000000;77.07485199;28.48641014
2017-11-01;10:14:23.-1;210.50000000;77.07485962;28.48641396
2017-11-01;10:14:24.-1;210.50000000;77.07485962;28.48641396
2017-11-01;10:14:25.-1;210.50000000;77.07485962;28.48641396
2017-11-01;10:14:26.-1;210.50000000;77.07485962;28.48641396
2017-11-01;10:14:27.-1;210.39999390;77.07486725;28.48641396
2017-11-01;10:14:28.-1;210.39999390;77.07486725;28.48641396
2017-11-01;10:14:29.-1;210.39999390;77.07486725;28.48641396
2017-11-01;10:14:30.-1;210.39999390;77.07486725;28.48641777
2017-11-01;10:14:31.-1;210.39999390;77.07486725;28.48641777
2017-11-01;10:14:32.-1;210.39999390;77.07487488;28.48641777
2017-11-01;10:14:33.-1;210.39999390;77.07487488;28.48641777
2017-11-01;10:14:34.-1;210.39999390;77.07487488;28.48641777
2017-11-01;10:14:35.-1;210.39999390;77.07487488;28.48642159
2017-11-01;10:14:36.-1;210.39999390;77.07487488;28.48642159
2017-11-01;10:14:37.-1;210.39999390;77.07487488;28.48642159
2017-11-01;10:14:38.-1;210.39999390;77.07487488;28.48642159
2017-11-01;10:14:39.-1;210.39999390;77.07487488;28.48642540
2017-11-01;10:14:40.-1;210.39999390;77.07487488;28.48642540
2017-11-01;10:14:41.-1;210.39999390;77.07487488;28.48642540
2017-11-01;10:14:42.-1;210.39999390;77.07487488;28.48642540
2017-11-01;10:14:43.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:44.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:45.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:46.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:47.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:48.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:49.-1;210.39999390;77.07488251;28.48642921
2017-11-01;10:14:50.-1;210.50000000;77.07488251;28.48642921
2017-11-01;10:14:51.-1;210.50000000;77.07488251;28.48642921
2017-11-01;10:14:52.-1;210.50000000;77.07488251;28.48642540
2017-11-01;10:14:53.-1;210.50000000;77.07488251;28.48642540
2017-11-01;10:14:54.-1;210.50000000;77.07488251;28.48642540
2017-11-01;10:14:55.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:14:56.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:14:57.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:14:58.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:14:59.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:15:00.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:15:01.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:15:02.-1;210.50000000;77.07489777;28.48642159
2017-11-01;10:15:03.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:04.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:05.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:06.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:07.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:08.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:09.-1;210.50000000;77.07488251;28.48642159
2017-11-01;10:15:10.-1;210.50000000;77.07487488;28.48642159
2017-11-01;10:15:11.-1;210.50000000;77.07487488;28.48642159
2017-11-01;10:15:12.-1;210.50000000;77.07487488;28.48642540
2017-11-01;10:15:13.-1;210.50000000;77.07487488;28.48642540
2017-11-01;10:15:14.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:15.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:16.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:17.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:18.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:19.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:20.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:21.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:22.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:23.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:24.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:25.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:26.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:27.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:28.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:29.-1;210.50000000;77.07487488;28.48642921
2017-11-01;10:15:30.-1;210.50000000;77.07487488;28.48642921
